block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;83.055603027344;35.348461151123;30.284992218018;30.402492523193;30.519994735718;20.094219207764;0.16617187857628;2;;
54;measure_opti_parallel;driver_opti.c:42-42;0.20489005744457;0.087201192975044;0.14999996125698;0.14999996125698;0.14999996125698;0;0;1;;
60;measure_opti_parallel;driver_opti.c:41-42;0.19806039333344;0.084294490516186;0.14499996602535;0.14499996602535;0.14499996602535;0;0;1;;
57;measure_opti_parallel;driver_opti.c:42-42;0.18440106511116;0.078481085598469;0.1349999755621;0.1349999755621;0.1349999755621;0;0;1;;
56;measure_opti_parallel;driver_opti.c:42-42;0.17757138609886;0.075574368238449;0.12999996542931;0.12999996542931;0.12999996542931;0;0;1;;
58;measure_opti_parallel;driver_opti.c:42-42;0.17757138609886;0.075574368238449;0.12999996542931;0.12999996542931;0.12999996542931;0;0;1;;
53;measure_opti_parallel;driver_opti.c:41-42;0.15708237886429;0.066854253411293;0.11499997973442;0.11499997973442;0.11499997973442;0;0;1;;
55;measure_opti_parallel;driver_opti.c:42-42;0.14342305064201;0.061040841042995;0.10499998182058;0.10499998182058;0.10499998182058;0;0;1;;
59;measure_opti_parallel;driver_opti.c:42-42;0.13659338653088;0.058134138584137;0.099999986588955;0.099999986588955;0.099999986588955;0;0;1;;
176;measure_opti_parallel;driver_opti.c:22-23;0.109274700284;0.046507302671671;0.034999992698431;0.03999999165535;0.044999990612268;0.0059817177243531;0.0070710661821067;2;;
188;measure_opti_parallel;driver_opti.c:22-22;0.081956021487713;0.034880477935076;0.014999996870756;0.029999993741512;0.044999990612268;0.040159020572901;0.021213198080659;2;;
189;measure_opti_parallel;driver_opti.c:25-25;0.075126357376575;0.031973771750927;0.024999996647239;0.027499996125698;0.029999993741512;0.0078328810632229;0.0035355319269001;2;;
180;measure_opti_parallel;driver_opti.c:22-23;0.034148346632719;0.014533534646034;0.0099999979138374;0.012499997392297;0.014999996870756;0.017991207540035;0.0035355330910534;2;;
162;measure_opti_parallel;driver_opti.c:19-19;0.0068296687677503;0.0029067064169794;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
173;measure_opti_parallel;driver_opti.c:21-22;0.0068296687677503;0.0029067064169794;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
178;measure_opti_parallel;driver_opti.c:22-23;0.0068296687677503;0.0029067064169794;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
